skrossi + LF vs f0rsaken right now!,General Discussion,"tbh its funny banter if its between pros but what really isnt good is so many ppl tell in forsaken and jing stream that "" fk prx "" "" skrossi own you "" and so many annoying chatter telling ""You are against skrossi "" the mods literally had to blacklist that name because so much spam lol",-2,29/10/2022 2:52,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,i dont deny that they were wrong tho?,1,29/10/2022 2:54,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,yeyep im not blaming you i just explain what was happening in his stream to you bro,1,29/10/2022 2:58,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,yeh i wasnt present there so cant see chat but its sad nd cannot do nything bout them mb from our side :(,0,29/10/2022 3:14,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,lol its alr bro why you apologize there some dumb ppl . there are toxic fan everywhere mostly from mobile game fans too . its best to point out and call them out when they become toxic .,0,29/10/2022 3:18,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,India brain moment KEKW,0,29/10/2022 2:55,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Look whos speaking. Bro you better be happy you don't spawn with downvotes like some of the others baiters here do.,0,29/10/2022 3:03,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,india brain leading the whole word LOL,-3,29/10/2022 3:16,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,It's the fans that are cringe bro no one said Rossi is soo toxic towards the opponents etc etc.,0,29/10/2022 2:59,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,I myself hate Cringe viewers no matter what team or pro they support,1,29/10/2022 1:33,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,"I'm not generalizing you guys, I was just talking about those overproud fans who spammed on f0rsaken's live chat. All good",2,29/10/2022 1:36,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,☮️,0,29/10/2022 1:38,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Problem?,0,29/10/2022 1:38,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,"I'm sorry if you're one of those guys I mentioned, but damn you're so cringe if its true",0,29/10/2022 1:41,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,XD,0,29/10/2022 1:42,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Your stream? Problem?,0,29/10/2022 1:44,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,the mods had to change the live chat to subs only becuz of the spams lol,0,29/10/2022 1:43,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Feeling bad for Rossi... Because this immature kids spamming in Forsaken's chat and Rossi will get the unnecessary hate....,0,29/10/2022 1:32,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,"rossi got hate from his overhyped fans, just look at this thread",0,29/10/2022 1:36,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,skrossi >> forsaken confirmed? ,3,29/10/2022 1:43,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,So cringe ,5,29/10/2022 1:44,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,LF>Xccurate>Rossi>forsaken confirmed OMG OMG ,5,29/10/2022 1:46,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,lol thats why so many hate skrossi because of fans,-2,29/10/2022 1:46,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,who cars,0,29/10/2022 1:47,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Rossi consistency  Bot frag back2back,9,29/10/2022 1:48,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,nephh 🥶,5,29/10/2022 1:55,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,jingg now ,3,29/10/2022 2:07,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,guysss why so many skrossi haters >:( surely its wasnt us that made people hate rossi right?,-3,29/10/2022 2:19,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Fk this sk rossi spammers,4,29/10/2022 2:22,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Jinggg chat LMAOOOOOOOOOO this is so good,-2,29/10/2022 2:15,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Enjoy the game mfkers,0,29/10/2022 2:19,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,omg 81 comments on a Tier 10 region tier 20 player why even care about him,0,29/10/2022 2:25,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,G@nd mara ❤day. Tere ko care krne koi nahi bola,0,29/10/2022 2:28,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,abe chutiye sarcastic tha bakio ke liye,-5,29/10/2022 2:29,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Thoda accha sarcasm maara kar bhai.. Hate failta hai aise comment se. SEA wale toh aise comment ka wait hi kr rahe hote hai,1,29/10/2022 2:32,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,itne khali nahi rahete SEA wale aur thoda chill kr hrjagah toxic hona jaruri nahi hai IGNORE if u a KID,1,29/10/2022 2:35,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Naya naya aaya hai isliye pata nahi.,0,29/10/2022 2:36,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,nahi purana hi hu bs tere jaisa khali nhi hu sbko reply dete rahene ke lie,3,29/10/2022 2:38,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,why do u care what they say lmao i dont support what hes saying but just ignore these bozos kekw (_a wale),7,29/10/2022 2:43,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,actually one of the worst thread ive ever come across in this website,0,29/10/2022 3:17,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Sums up Indian FPS scene. These guys won’t accept their failure no matter what you say. Just move on and look forward bruh,-8,29/10/2022 3:36,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,i mean they still won tho wym its not the failure we dont accept its comments like #104 that we dont bruh,8,29/10/2022 3:39,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Im really sorry for what ive done in the past 5 days here on vlr Apologies,0,29/10/2022 3:42,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Idk that’s your nationality issue not mine bruh. I am replying to #102,-8,29/10/2022 3:43,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,"The irony here is that u are ashamed of having ur own country flag bro.. Cmon bangladesh , i expected better",3,29/10/2022 3:44,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,And these delusional fans say SkRossi gets hate for no reason when they overhype him They just can't accept the fact that their top 1 player isn't even good internationally,16,29/10/2022 7:08,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,just watched jinggg vods congrats skrossi fans triggering jinggg is an achievement LMAO never seen jinggg got that triggered before in my life ,6,29/10/2022 24:34,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,yang map mana bang?,0,29/10/2022 13:23,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,clip?,0,29/10/2022 13:26,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Ayoo where da clips at,0,30/10/2022 5:48,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,check it out.,0,29/10/2022 12:39,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,skrossi + LF vs f0rsaken + xccurate + jremy + Jinggg,0,29/10/2022 12:52,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,No jing,6,29/10/2022 12:58,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,ohh yeah no jinggg,0,29/10/2022 1:00,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,wowo,1,29/10/2022 12:58,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Lmao so bad,0,29/10/2022 12:59,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,Xccurate called him SkBotssi on Forsaken stream KEKW,0,29/10/2022 1:00,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,based,0,29/10/2022 1:00,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,based,0,29/10/2022 1:02,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,based,-2,29/10/2022 1:03,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,He himself has never achieved anything in val rent free I guess,3,29/10/2022 1:03,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,he has achieved more in CS (relevant and goat game than val in my book),0,29/10/2022 1:17,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,still chamber diffed rossi,1,29/10/2022 1:45,29/10/2022,12:39
skrossi + LF vs f0rsaken right now!,General Discussion,No franchised player sadge,0,29/10/2022 1:05,29/10/2022,12:39
