Top 8 handsome Men in Champion,General Discussion,0,96,17/9/2022,3:57
What would be ypur best national team,General Discussion,3,71,19/9/2022,15:46
RRQ Roster,Off Topic,12,156,24/9/2022,14:37
Who’s in your top 5 for each role?,General Discussion,2,26,27/9/2022,23:16
Ranking Valorant Teams with NBA 2k ratings pt.1,General Discussion,1,63,14/11/2022,14:10
asian val world cup,General Discussion,0,80,1/12/2022,24:21
APAC smokers ranked,General Discussion,0,17,24/2/2023,18:05
PRX Fix for Regionals,General Discussion,2,46,16/3/2023,23:39
-benkai +something,General Discussion,3,32,6/4/2023,12:06
PRX confirmed 2nd seed,General Discussion,12,20,15/5/2023,20:21
PRX VS NRG [ANALYSIS],General Discussion,0,21,21/6/2023,2:03
eg and paper rex,General Discussion,0,66,1/8/2023,10:04
FREE MAKO,General Discussion,0,8,18/8/2023,5:18
Drop your,General Discussion,0,33,24/8/2023,1:44
Mindfreak is the APAC Mako,General Discussion,2,4,25/8/2023,8:51
PRX Players Ranked,General Discussion,1,10,25/8/2023,11:15
top players so far,General Discussion,1,37,26/8/2023,10:29
EG mindfreak,General Discussion,0,4,27/8/2023,9:31
ACTUAL top 20 players list,General Discussion,8,42,28/8/2023,19:20
Handsome players,General Discussion,0,44,8/9/2023,19:16
PAPER REX REAL INDO SUPERTEAM,General Discussion,5,34,10/9/2023,22:05
best player each agent,General Discussion,3,46,11/9/2023,17:25
PRX MINDREAK WILL PLAY SENTINEL ROLE IN VCT 2024,General Discussion,1,20,13/9/2023,20:10
F0rsaken is the hottest valorant player,General Discussion,0,45,14/9/2023,1:04
Valorant TOTY (thoughts?),General Discussion,3,23,10/10/2023,21:59
Monyet's raze,General Discussion,0,14,29/11/2023,9:55
best player on each agent(really based list),General Discussion,1,28,23/1/2024,16:10
Top 3 Controllers from your Region,General Discussion,0,46,25/1/2024,3:28
"Start, bench, cut",General Discussion,0,5,28/1/2024,17:02
top 3 itw list,General Discussion,3,38,29/1/2024,4:47
Bleed is actually underrated by this site,General Discussion,5,35,13/2/2024,4:11
Who is the best controller in pacific region rn?,General Discussion,0,17,25/2/2024,22:22
Tenz best controller itw?,General Discussion,0,52,4/3/2024,10:29
APAC duelists,General Discussion,2,70,10/3/2024,19:48
something ego,General Discussion,0,56,18/3/2024,23:53
not my PRX,General Discussion,0,21,22/3/2024,2:48
Create your ideal player,General Discussion,0,46,13/4/2024,5:21
PRX Breeze,General Discussion,0,17,19/4/2024,18:25
Drogba of Valorant,General Discussion,0,14,26/4/2024,12:33
coolest pro ign?,General Discussion,1,148,2/5/2024,14:43
MAKO bEsT c0nTr00LLeR iNdA w0rLd,General Discussion,0,34,5/5/2024,22:00
PRX best form?,General Discussion,0,24,6/5/2024,17:45
prx fix,General Discussion,0,37,3/6/2024,18:40
when shit get rough PRX fans disappear,General Discussion,2,34,3/6/2024,20:47
Deeply disappointed in PRX,General Discussion,67,84,4/6/2024,1:45
Jinggg haters come,General Discussion,4,37,4/6/2024,10:47
Mako,General Discussion,0,38,22/6/2024,23:23
s0m still has it,General Discussion,2,16,8/7/2024,24:54
PRX Ascent,General Discussion,0,17,13/7/2024,18:54
karon>mindfraud,General Discussion,0,24,14/7/2024,18:34
PRX thoughts?,General Discussion,1,54,20/7/2024,23:50
Champs VLR Fantasy League,General Discussion,14,86,31/7/2024,2:57
"if you are PRX coach, would you rather",General Discussion,0,36,11/8/2024,23:14
Prx something role switch?,General Discussion,1,19,24/9/2024,7:45
PRX RRQ BOOM FIX,General Discussion,0,24,5/10/2024,21:43
Top players of Each role 2024,General Discussion,0,69,22/10/2024,14:15
Top 5 Controllers APAC,General Discussion,0,12,27/10/2024,20:24
MindFreak WTF,General Discussion,0,4,21/11/2024,23:37
is the iceman back,General Discussion,3,56,28/11/2024,9:48
Prx player rankings,General Discussion,2,14,1/12/2024,21:46
Can PRX's flexibility win them master in vct 2025,General Discussion,2,39,2/12/2024,23:20
Valorant unwrapped,Off Topic,3,61,6/12/2024,5:19
PRX real fix,General Discussion,0,34,3/2/2025,12:22
PRX each member main problems,General Discussion,0,6,4/3/2025,22:59
PRX JINGGG,General Discussion,0,20,23/3/2025,21:28
2026 predictions for the prx players,General Discussion,0,16,30/3/2025,21:18
MINDFREAK / SUYGETSU,General Discussion,0,3,25/7/2022,3:01
mindfreak.,General Discussion,0,3,8/9/2022,3:04
mindfreak 1v3,General Discussion,0,3,25/8/2023,8:22
mindfreak crosshair,General Discussion,0,3,27/8/2023,5:45
mindfreak haters silences,General Discussion,2,3,21/4/2024,21:32
JST FK OFF MINDFREAK I AM DONE,General Discussion,0,3,3/6/2024,20:39
about prx mindfreak,General Discussion,0,3,3/8/2024,1:46
Build your national team,General Discussion,5,103,17/10/2021,21:00
Paper Rex LMFAO,General Discussion,6,35,21/5/2022,15:56
goodbye vlr >:D,General Discussion,0,52,25/6/2022,23:26
Underrated players @Masters,General Discussion,6,33,4/7/2022,17:27
Top 5 smokes players,General Discussion,0,37,14/7/2022,7:06
im confused,General Discussion,1,5,15/7/2022,1:50
Melser Scary Mako,General Discussion,0,31,17/7/2022,6:41
PRX Jinggg tested positive :c,General Discussion,0,10,17/7/2022,23:12
Controllers,General Discussion,0,16,18/7/2022,1:47
boaster mindfreak fns,General Discussion,0,3,18/7/2022,2:38
mindfreak most clutches in this tournament?,General Discussion,0,3,18/7/2022,2:41
ez for prx tmr,General Discussion,0,17,24/7/2022,24:22
MINDFREAKKKK,General Discussion,1,14,25/7/2022,4:22
LCQs,General Discussion,0,20,31/7/2022,17:19
Berserx is so bad,General Discussion,0,49,5/8/2022,22:38
APAC Franchising,General Discussion,13,47,10/8/2022,17:03
TIER-S players and coaches in each region,General Discussion,17,95,11/8/2022,14:51
Best AGENT - PLAYER in champions,General Discussion,0,34,19/8/2022,15:25
Superteams each region,General Discussion,0,24,20/8/2022,4:10
Top 20 player ranking from last year,General Discussion,15,89,20/8/2022,22:40
Best players for each pos,General Discussion,2,26,21/8/2022,10:11
What would your VAL Roster be,General Discussion,0,73,23/8/2022,23:11
Subs in franchised teams,General Discussion,0,10,22/9/2022,16:35
Top5 players of all time by roles,General Discussion,3,66,27/10/2022,9:38
Top 3 players from each league,General Discussion,3,74,10/11/2022,9:50
Best Controllers in the world,General Discussion,0,35,20/1/2023,8:43
nerve,General Discussion,0,10,21/1/2023,11:17
INDO COME (SEA GAMES),General Discussion,3,37,1/2/2023,16:14
PRX exposed as not wholesome?,General Discussion,0,80,15/2/2023,14:28
clarifying mCe statement,General Discussion,8,47,15/2/2023,17:06
PRX something,Off Topic,40,113,4/3/2023,12:00
bench d4v4l,General Discussion,0,35,26/3/2023,21:40
Create Your Franchising Supertrash,General Discussion,4,132,6/4/2023,23:09
PRX changes?,General Discussion,0,28,6/4/2023,22:08
mindfreak performance,General Discussion,5,3,8/4/2023,22:51
INDO Tier List (players),General Discussion,3,18,20/4/2023,16:34
PRX CLOWN ORG,General Discussion,0,23,22/4/2023,18:48
INDONESIAN CONTROLLER,General Discussion,1,27,22/4/2023,19:32
PRX ultimate LineUp cookin,General Discussion,0,12,25/4/2023,2:07
Team with most firepower?,General Discussion,4,33,8/5/2023,1:52
RRQ needs to win?,General Discussion,1,28,15/5/2023,23:21
I want rrq to win but,General Discussion,0,7,16/5/2023,20:41
Team of 5 players starting with the same letter?,General Discussion,1,78,23/5/2023,3:40
PRX mindfreak,General Discussion,0,3,28/5/2023,23:24
The Weakest Link Tokyo (Objective),General Discussion,0,46,3/6/2023,8:14
Make your own team [MASTERS TOKYO EDITION],General Discussion,1,40,13/6/2023,7:29
HARBOR on BREEZE,General Discussion,4,23,16/6/2023,11:42
Paper Rex Fix for champions winner contention,General Discussion,0,18,20/6/2023,1:48
CONTROLLER INDO,General Discussion,0,7,26/6/2023,12:13
Top 5 players in each role.,General Discussion,0,34,26/6/2023,12:43
Masters top 3 of each role,General Discussion,1,32,26/6/2023,24:13
Asia top 10 players ranked,General Discussion,0,60,16/7/2023,16:09
PRX Monyet,General Discussion,1,24,19/7/2023,22:20
Best VCT clutches,General Discussion,1,41,28/7/2023,3:01
Nickname for every players in this tournament,General Discussion,0,32,11/8/2023,3:16
best in game name,General Discussion,0,26,12/8/2023,10:14
MINDFREAK BEST PLAYER AT CHAMPS,General Discussion,0,3,17/8/2023,7:00
How tf is anyone supposed to beat paper rex?,General Discussion,0,11,17/8/2023,10:35
Jinggg replacement,General Discussion,0,76,20/8/2023,15:45
Best Name in VCT Currently,General Discussion,2,32,21/8/2023,21:23
valorant world cup,General Discussion,2,59,21/8/2023,21:57
pro player username tierlist,General Discussion,0,34,24/8/2023,9:21
semen1 ghosting,General Discussion,3,6,25/8/2023,8:39
Mindfreak new name,General Discussion,1,3,25/8/2023,8:55
Something overrated af,General Discussion,0,18,25/8/2023,9:37
Top 20 players itw after champs (no bias),General Discussion,1,17,26/8/2023,16:03
Best Players On Each Agent 2023,General Discussion,0,14,27/8/2023,2:26
REAL top 20 in the year by the mastermind,General Discussion,1,27,30/8/2023,23:29
PRX agent pool,General Discussion,1,24,17/9/2023,17:54
Cooking PRX Demon1?,General Discussion,0,15,18/9/2023,10:27
best Astra all around the world (VCT)?,General Discussion,0,18,4/11/2023,21:07
Mindfreak with that Raze pick on Champions Final,General Discussion,0,3,12/11/2023,23:07
Mid player in great team,General Discussion,1,36,28/11/2023,13:25
mfs NEEDED JINGG,General Discussion,0,56,5/12/2023,20:54
PRX was trolling ya?,General Discussion,6,30,6/12/2023,24:22
Make a roster using the first letter of your name,General Discussion,1,99,22/12/2023,17:21
PRX fans come,General Discussion,0,9,27/1/2024,23:48
AI ranks best duelist players in americas league,General Discussion,1,9,19/2/2024,11:58
wtf,General Discussion,1,7,19/2/2024,17:56
Prx comp,General Discussion,0,20,25/2/2024,5:03
First pro I think of for each agent,General Discussion,3,17,28/2/2024,5:17
Top 3 in Every Role at Madrid,General Discussion,0,36,7/3/2024,1:57
Top 3 players in each role,General Discussion,0,31,14/3/2024,7:05
PRX WINNING MADRID (cope),General Discussion,0,18,14/3/2024,15:57
apac controllers,General Discussion,12,41,15/3/2024,7:10
Monyet future role?,General Discussion,0,12,16/3/2024,5:00
monyet,General Discussion,0,24,17/3/2024,16:51
TH player is yapping,General Discussion,2,22,18/3/2024,6:12
What my blud doing? ????,General Discussion,3,11,18/3/2024,7:37
PRX are the most toxic team in VCT (reminder),General Discussion,0,198,18/3/2024,8:41
best on every agent but with madrid players,General Discussion,3,16,18/3/2024,16:13
PRX core,General Discussion,0,11,19/3/2024,12:00
Let's stop fighting PRX vs TH it's already over,General Discussion,1,10,19/3/2024,1:47
Why is it midnyet?,General Discussion,1,14,19/3/2024,5:37
top smokes players from past 3 years,General Discussion,0,26,20/3/2024,5:31
Mindfreak!!!,General Discussion,0,3,22/3/2024,2:45
Mindfreak is invaluable,General Discussion,0,3,23/3/2024,6:35
“Bench Monyet”,General Discussion,0,35,24/3/2024,3:57
prx would be as bad with jinggg,General Discussion,0,64,24/3/2024,5:17
PRX SOVA,General Discussion,0,11,29/3/2024,16:18
mindfreak is a titan,General Discussion,1,3,30/3/2024,12:43
monyet derangement syndrome,General Discussion,12,34,3/4/2024,13:36
Daily EMEA Caster cringe thread,General Discussion,0,24,20/4/2024,2:39
MAKO washed,General Discussion,0,37,20/4/2024,19:59
top 5 in each role(at their peak),General Discussion,0,130,24/4/2024,12:27
emea has the best player for almost every agent...,General Discussion,0,61,25/4/2024,10:24
Top 10 handsome players,General Discussion,0,15,27/4/2024,12:52
Is PRX considered a super team?,General Discussion,1,31,28/4/2024,22:24
RRQ come,General Discussion,0,66,29/4/2024,21:04
Marved is auraless,General Discussion,1,21,7/5/2024,13:24
Top 5 Favorite Players,General Discussion,1,56,11/5/2024,10:11
something > f0rsaken,General Discussion,1,50,13/5/2024,13:23
jingg is cooked,General Discussion,0,36,22/5/2024,1:54
Make your alphabet roster,General Discussion,1,38,29/5/2024,14:05
