Orgless vs. Wulf Esports,Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Qualifiers Day 1,win,Orgless,Wulf Esports,2,0,10/04/2021,12:30
Orgless vs. Rendezvous,Champions Tour Malaysia & Singapore Stage 2: Challengers 2,Qualifiers Day 1,win,Orgless,Rendezvous,2,0,10/04/2021,10:30
Team SMG vs. Orgless,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Main Event,loss,Orgless,Team SMG,0,1,03/04/2021,14:45
Orgless vs. Zero Synergy,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Main Event,win,Orgless,Zero Synergy,1,0,02/04/2021,20:10
Orgless vs. Team 600,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Main Event,loss,Orgless,Team 600,0,2,02/04/2021,14:25
Orgless vs. Zero Synergy White,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Qualifiers,win,Orgless,Zero Synergy White,2,0,27/03/2021,14:00
Louvre vs. Orgless,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Qualifiers,win,Orgless,Louvre,2,0,27/03/2021,10:30
Todak vs. Orgless,Champions Tour Malaysia & Singapore Stage 2: Challengers 1,Qualifiers,win,Orgless,Todak,1,0,27/03/2021,9:00
Orgless vs. Team SMG,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,loss,Orgless,Team SMG,1,2,14/03/2021,9:00
Timing Monster Gaming vs. Orgless,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,loss,Orgless,Timing Monster Gaming,0,2,13/03/2021,16:40
Orgless vs. Kingsmen,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,win,Orgless,Kingsmen,2,0,13/03/2021,12:00
Orgless vs. Tengkorak,Champions Tour Malaysia & Singapore Stage 1: Challengers 3,Playoffs,win,Orgless,Tengkorak,2,0,12/03/2021,14:25
JustLose vs. Reality Rift,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,loss,Reality Rift,JustLose,2,3,28/02/2021,12:15
Kingsmen vs. Reality Rift,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,win,Reality Rift,Kingsmen,2,0,28/02/2021,9:00
Reality Rift vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,win,Reality Rift,Paper Rex,1,0,27/02/2021,18:05
Looking For Org vs. Reality Rift,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,win,Reality Rift,Looking For Org,1,0,27/02/2021,13:50
Reality Rift vs. JustLose,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,loss,Reality Rift,JustLose,0,2,27/02/2021,9:00
Reality Rift vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Playoffs,win,Reality Rift,Paper Rex,2,1,26/02/2021,9:00
Reality Rift vs. Team SMG,Champions Tour Malaysia & Singapore Stage 1: Challengers 1,Main Event,win,Reality Rift,Team SMG,3,1,07/02/2021,12:20
Reality Rift vs. Team SMG,Champions Tour Malaysia & Singapore Stage 1: Challengers 1,Main Event,win,Reality Rift,Team SMG,2,1,06/02/2021,15:15
Todak vs. Reality Rift,Champions Tour Malaysia & Singapore Stage 1: Challengers 1,Main Event,win,Reality Rift,Todak,2,0,06/02/2021,9:00
XIAO vs. Reality Rift,Champions Tour Malaysia & Singapore Stage 1: Challengers 1,Main Event,win,Reality Rift,XIAO,2,0,05/02/2021,12:00
Reality Rift vs. Paper Rex,Champions Tour Malaysia & Singapore Stage 1: Challengers 1,Qualifier,win,Reality Rift,Paper Rex,2,1,30/01/2021,12:30
Reality Rift vs. Only One Word,Logitech G Pacific Open+,Main Event,loss,Reality Rift,Only One Word,0,2,16/01/2021,11:00
Reality Rift vs. Team SMG,Logitech G Pacific Open+,Singapore Qualifier,loss,Reality Rift,Team SMG,0,2,09/01/2021,14:50
Team SMG vs. Reality Rift,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,Team SMG,2,1,20/12/2020,13:00
JustLose vs. Reality Rift,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,JustLose,1,0,20/12/2020,12:00
FFQ vs. Reality Rift,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,FFQ,1,0,20/12/2020,11:00
Reality Rift vs. InnerVoice,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,InnerVoice,1,0,20/12/2020,10:00
Reality Rift vs. JustLose,WCS20 SEA Community Tournament,Playoffs,loss,Reality Rift,JustLose,0,1,19/12/2020,16:30
JustLose vs. Reality Rift,Logitech G Pacific Open+,Singapore Qualifier,win,Reality Rift,JustLose,1,0,19/12/2020,14:15
Reality Rift vs. Team 600,Logitech G Pacific Open+,Singapore Qualifier,win,Reality Rift,Team 600,1,0,19/12/2020,13:00
Celeste vs. Reality Rift,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,Celeste,1,0,19/12/2020,12:00
Team LZ vs. Reality Rift,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,Team LZ,1,0,19/12/2020,11:00
Reality Rift vs. TheDuckArmy,WCS20 SEA Community Tournament,Playoffs,win,Reality Rift,TheDuckArmy,1,0,19/12/2020,10:00
Reality Rift vs. Todak,First Strike: Malaysia & Singapore,Playoffs,loss,Reality Rift,Todak,1,2,06/12/2020,10:00
Team SMG vs. Reality Rift,First Strike: Malaysia & Singapore,Playoffs,loss,Reality Rift,Team SMG,1,2,05/12/2020,16:20
Kingsmen vs. Reality Rift,First Strike: Malaysia & Singapore,Playoffs,win,Reality Rift,Kingsmen,2,0,05/12/2020,13:45
Reality Rift vs. Zero Synergy White,First Strike: Malaysia & Singapore,Qualifier #1,win,Reality Rift,Zero Synergy White,2,0,26/11/2020,11:00
Reality Rift vs. Las Venturas,First Strike: Malaysia & Singapore,Qualifier #1,win,Reality Rift,Las Venturas,2,1,21/11/2020,12:30
Reality Rift vs. Hydro C.C,First Strike: Malaysia & Singapore,Qualifier #1,win,Reality Rift,Hydro C.C,2,0,21/11/2020,9:00
