team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
Monarch Effect,ME,1,Bo3,B,loss,"[['Lotus', 16, 7, 5], ['Ascent', 8, 5, 3], ['Split', 13, 10, 3]]",37,22,11,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 1,"['ME Link', 'ME balua', 'ME Chaos', 'ME Cyah', 'ME FFs']",Bind,Haven,Ascent,Split,-,Lotus,Ascent,Split,-,-,https://www.vlr.gg/219599/tyloo-vs-monarch-effect-valorant-champions-2023-china-qualifier-r1
Dragon Ranger Gaming,DRG,2,Bo3,B,win,"[['Haven', 13, 7, 6], ['Lotus', 12, 8, 4], ['Ascent', 13, 7, 6]]",38,22,16,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 1,"['DRG TvirusLuke', 'DRG Nicc', 'DRG Ichiro', 'DRG Zeno', 'DRG PAULTATO']",Fracture,Split,Lotus,Ascent,-,Haven,Lotus,Ascent,-,-,https://www.vlr.gg/219600/dragon-ranger-gaming-vs-rare-atom-valorant-champions-2023-china-qualifier-r1
Rare Atom,RA,1,Bo3,A,loss,"[['Haven', 7, 2, 5], ['Lotus', 14, 8, 4], ['Ascent', 11, 6, 5]]",32,16,14,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 1,"['RA MarT1n', 'RA Yueluo', 'RA YiHao', 'RA Spitfires', 'RA Viva']",Pearl,Bind,Haven,Ascent,-,Haven,Lotus,Ascent,-,-,https://www.vlr.gg/219600/dragon-ranger-gaming-vs-rare-atom-valorant-champions-2023-china-qualifier-r1
Totoro Gaming,TTG,2,Bo3,B,win,"[['Lotus', 13, 9, 4], ['Ascent', 21, 3, 9]]",34,12,13,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['TTG FengF', 'TTG Flex1n', 'TTG ICEKING', 'TTG YOU', 'TTG heybay']",Fracture,Split,Ascent,Pearl,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/221176/totoro-gaming-vs-nter-valorant-champions-2023-china-qualifier-r2
Shenzhen NTER,NTER,0,Bo3,A,loss,"[['Lotus', 4, 1, 3], ['Ascent', 19, 3, 9]]",23,4,12,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['NTER B3ar', 'NTER Spring', 'NTER Scales', 'NTER Septem7', 'NTER Eren']",Bind,Haven,Lotus,Pearl,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/221176/totoro-gaming-vs-nter-valorant-champions-2023-china-qualifier-r2
Nova Esports,NOVA,0,Bo3,A,loss,"[['Split', 13, 7, 6], ['Bind', 13, 9, 4]]",26,16,10,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['NOVA wqc', 'NOVA o0o0o', 'NOVA OBONE', 'NOVA PangH', 'NOVA DanGe']",Haven,Pearl,Split,Ascent,-,Split,Bind,-,-,-,https://www.vlr.gg/221178/nova-esports-vs-tyloo-valorant-champions-2023-china-qualifier-r2
TYLOO,TYL,2,Bo3,B,win,"[['Split', 7, 6, 1], ['Bind', 5, 2, 3]]",12,8,4,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['TYL Ninebody', 'TYL maizi', 'TYL Core', 'TYL Abo', 'TYL LuoK1ng']",Fracture,Lotus,Bind,Ascent,-,Split,Bind,-,-,-,https://www.vlr.gg/221178/nova-esports-vs-tyloo-valorant-champions-2023-china-qualifier-r2
Gank Gaming,GK,2,Bo3,A,win,"[['Lotus', 14, 5, 7], ['Split', 4, 2, 2]]",18,7,9,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['GK diseased', 'GK coldfish', 'GK Babyblue', 'GK XJian', 'GK d3ffo']",Fracture,Pearl,Lotus,Bind,-,Lotus,Split,-,-,-,https://www.vlr.gg/221180/gank-gaming-vs-invincible-gaming-valorant-champions-2023-china-qualifier-r2
Invincible Gaming,iNv,0,Bo3,B,loss,"[['Lotus', 16, 5, 7], ['Split', 13, 3, 10]]",29,8,17,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['iNv Miracle', 'iNv kawaii', 'iNv Lyy', 'iNv Muhemai', 'iNv Artill']",Haven,Ascent,Split,Bind,-,Lotus,Split,-,-,-,https://www.vlr.gg/221180/gank-gaming-vs-invincible-gaming-valorant-champions-2023-china-qualifier-r2
Rare Atom,RA,1,Bo3,A,loss,"[['Lotus', 12, 6, 6], ['Ascent', 13, 7, 6], ['Bind', 13, 6, 7]]",38,19,19,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['RA MarT1n', 'RA YiHao', 'RA Viva', 'RA Spitfires', 'RA Yueluo']",Pearl,Fracture,Lotus,Bind,-,Lotus,Ascent,Bind,-,-,https://www.vlr.gg/221182/rare-atom-vs-monarch-effect-valorant-champions-2023-china-qualifier-r2
Monarch Effect,ME,2,Bo3,B,win,"[['Lotus', 14, 6, 6], ['Ascent', 8, 3, 5], ['Bind', 11, 5, 6]]",33,14,17,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 2,"['ME Chaos', 'ME FFs', 'ME balua', 'ME Link', 'ME Cyah']",Haven,Split,Ascent,Bind,-,Lotus,Ascent,Bind,-,-,https://www.vlr.gg/221182/rare-atom-vs-monarch-effect-valorant-champions-2023-china-qualifier-r2
Weibo Gaming,WBG,2,Bo3,B,win,"[['Fracture', 13, 9, 4], ['Haven', 13, 8, 5]]",26,17,9,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['WBG pl1xx', 'WBG Maple', 'WBG nos', 'WBG R1ckLee', 'WBG Zoomer']",Pearl,Lotus,Haven,Ascent,-,Fracture,Haven,-,-,-,https://www.vlr.gg/221837/weibo-gaming-vs-nter-valorant-champions-2023-china-qualifier-r3
Shenzhen NTER,NTER,0,Bo3,A,loss,"[['Fracture', 10, 7, 3], ['Haven', 11, 7, 4]]",21,14,7,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['NTER Spring', 'NTER B3ar', 'NTER Eren', 'NTER Septem7', 'NTER Scales']",Bind,Split,Fracture,Ascent,-,Fracture,Haven,-,-,-,https://www.vlr.gg/221837/weibo-gaming-vs-nter-valorant-champions-2023-china-qualifier-r3
Night Wings Gaming,NWG,2,Bo3,A,win,"[['Split', 11, 7, 4], ['Bind', 12, 7, 5]]",23,14,9,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['NWG happywei', 'NWG XiaoFei', 'NWG cxyy', 'NWG barricade', 'NWG 9st']",Lotus,Fracture,Split,Haven,-,Split,Bind,-,-,-,https://www.vlr.gg/221839/night-wings-gaming-vs-gank-gaming-valorant-champions-2023-china-qualifier-r3
Gank Gaming,GK,0,Bo3,B,loss,"[['Split', 13, 8, 5], ['Bind', 14, 7, 5]]",27,15,10,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['GK diseased', 'GK coldfish', 'GK Babyblue', 'GK XJian', 'GK d3ffo']",Pearl,Ascent,Bind,Haven,-,Split,Bind,-,-,-,https://www.vlr.gg/221839/night-wings-gaming-vs-gank-gaming-valorant-champions-2023-china-qualifier-r3
Totoro Gaming,TTG,2,Bo3,B,win,"[['Ascent', 13, 3, 10], ['Pearl', 13, 5, 8]]",26,8,18,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['TTG YOU', 'TTG FengF', 'TTG ICEKING', 'TTG Flex1n', 'TTG heybay']",Haven,Split,Pearl,Bind,-,Ascent,Pearl,-,-,-,https://www.vlr.gg/221841/totoro-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r3
Douyu Gaming,DYG,0,Bo3,A,loss,"[['Ascent', 4, 2, 2], ['Pearl', 10, 3, 7]]",14,5,9,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['DYG LilCrazy', 'DYG RedLight', 'DYG gagaaaa', 'DYG yyy', 'DYG Guran']",Fracture,Lotus,Ascent,Bind,-,Ascent,Pearl,-,-,-,https://www.vlr.gg/221841/totoro-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r3
Dragon Ranger Gaming,DRG,0,Bo3,B,loss,"[['Bind', 7, 4, 3], ['Ascent', 9, 6, 3]]",16,10,6,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['DRG Ichiro', 'DRG Zeno', 'DRG PAULTATO', 'DRG Nicc', 'DRG TvirusLuke']",Lotus,Split,Ascent,Pearl,-,Bind,Ascent,-,-,-,https://www.vlr.gg/221843/dragon-ranger-gaming-vs-tyloo-valorant-champions-2023-china-qualifier-r3
TYLOO,TYL,2,Bo3,A,win,"[['Bind', 13, 5, 8], ['Ascent', 13, 7, 6]]",26,12,14,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 3,"['TYL Ninebody', 'TYL LuoK1ng', 'TYL Core', 'TYL Abo', 'TYL maizi']",Fracture,Haven,Bind,Pearl,-,Bind,Ascent,-,-,-,https://www.vlr.gg/221843/dragon-ranger-gaming-vs-tyloo-valorant-champions-2023-china-qualifier-r3
Weibo Gaming,WBG,2,Bo3,A,win,"[['Haven', 5, 2, 3], ['Lotus', 9, 7, 2]]",14,9,5,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 4,"['WBG Maple', 'WBG pl1xx', 'WBG Zoomer', 'WBG nos', 'WBG R1ckLee']",Pearl,Split,Haven,Bind,-,Haven,Lotus,-,-,-,https://www.vlr.gg/222364/weibo-gaming-vs-night-wings-gaming-valorant-champions-2023-china-qualifier-r4
Night Wings Gaming,NWG,0,Bo3,B,loss,"[['Haven', 13, 3, 10], ['Lotus', 13, 10, 3]]",26,13,13,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 4,"['NWG XiaoFei', 'NWG happywei', 'NWG 9st', 'NWG barricade', 'NWG cxyy']",Fracture,Ascent,Lotus,Bind,-,Haven,Lotus,-,-,-,https://www.vlr.gg/222364/weibo-gaming-vs-night-wings-gaming-valorant-champions-2023-china-qualifier-r4
Douyu Gaming,DYG,0,Bo3,B,loss,"[['Bind', 12, 10, 2], ['Split', 11, 3, 8]]",23,13,10,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 4,"['DYG Guran', 'DYG gagaaaa', 'DYG yyy', 'DYG RedLight', 'DYG LilCrazy']",Fracture,Ascent,Split,Pearl,-,Bind,Split,-,-,-,https://www.vlr.gg/222365/douyu-gaming-vs-royal-never-give-up-valorant-champions-2023-china-qualifier-r4
Royal Never Give Up,RNG,2,Bo3,A,win,"[['Bind', 14, 10, 2], ['Split', 13, 4, 9]]",27,14,11,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 4,"['RNG signed', 'RNG SWERL', 'RNG Sorrys', 'RNG Xiaonuo', 'RNG Zcc']",Haven,Lotus,Bind,Pearl,-,Bind,Split,-,-,-,https://www.vlr.gg/222365/douyu-gaming-vs-royal-never-give-up-valorant-champions-2023-china-qualifier-r4
Dragon Ranger Gaming,DRG,1,Bo3,B,loss,"[['Ascent', 8, 4, 4], ['Pearl', 13, 7, 6], ['Split', 9, 5, 4]]",30,16,14,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 4,"['DRG Nicc', 'DRG Zeno', 'DRG TvirusLuke', 'DRG PAULTATO', 'DRG Ichiro']",Fracture,Bind,Pearl,Split,-,Ascent,Pearl,Split,-,-,https://www.vlr.gg/222366/dragon-ranger-gaming-vs-monarch-effect-valorant-champions-2023-china-qualifier-r4
Monarch Effect,ME,2,Bo3,A,win,"[['Ascent', 13, 8, 5], ['Pearl', 7, 2, 5], ['Split', 13, 6, 7]]",33,16,17,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 4,"['ME balua', 'ME Link', 'ME Chaos', 'ME Cyah', 'ME FFs']",Lotus,Haven,Ascent,Split,-,Ascent,Pearl,Split,-,-,https://www.vlr.gg/222366/dragon-ranger-gaming-vs-monarch-effect-valorant-champions-2023-china-qualifier-r4
Night Wings Gaming,NWG,1,Bo3,A,loss,"[['Split', 13, 6, 7], ['Haven', 9, 5, 4], ['Ascent', 15, 6, 6]]",37,17,17,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 5,"['NWG happywei', 'NWG XiaoFei', 'NWG cxyy', 'NWG barricade', 'NWG 9st']",Fracture,Lotus,Split,Ascent,-,Split,Haven,Ascent,-,-,https://www.vlr.gg/222530/night-wings-gaming-vs-nter-valorant-champions-2023-china-qualifier-r5
Shenzhen NTER,NTER,2,Bo3,B,win,"[['Split', 8, 5, 3], ['Haven', 13, 8, 5], ['Ascent', 13, 6, 6]]",34,19,14,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 5,"['NTER Spring', 'NTER Eren', 'NTER B3ar', 'NTER AC', 'NTER Septem7']",Bind,Pearl,Haven,Ascent,-,Split,Haven,Ascent,-,-,https://www.vlr.gg/222530/night-wings-gaming-vs-nter-valorant-champions-2023-china-qualifier-r5
Gank Gaming,GK,1,Bo3,B,loss,"[['Bind', 13, 5, 8], ['Haven', 1, 0, 1], ['Ascent', 16, 8, 4]]",30,13,13,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 5,"['GK diseased', 'GK coldfish', 'GK Babyblue', 'GK d3ffo', 'GK XJian']",Pearl,Lotus,Ascent,Haven,-,-,Bind,Haven,Ascent,-,-,https://www.vlr.gg/222531/gank-gaming-vs-four-angry-men-valorant-champions-2023-china-qualifier-r5
Four Angry Men,4AM,2,Bo3,A,win,"[['Bind', 11, 4, 7], ['Haven', 13, 11, 2], ['Ascent', 18, 8, 4]]",42,23,13,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 5,"['4AM Strawberrycc', '4AM sphiry', '4AM Lumo', '4AM Ace', '4AM XuAN']",Fracture,Split,Ascent,Ascent,Bind,-,-,Bind,Haven,Ascent,-,-,https://www.vlr.gg/222531/gank-gaming-vs-four-angry-men-valorant-champions-2023-china-qualifier-r5
Dragon Ranger Gaming,DRG,2,Bo3,B,win,"[['Haven', 13, 7, 6], ['Lotus', 13, 9, 4]]",26,16,10,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 5,"['DRG Nicc', 'DRG Ichiro', 'DRG Zeno', 'DRG TvirusLuke', 'DRG PAULTATO']",Fracture,Split,Lotus,Ascent,-,Haven,Lotus,-,-,-,https://www.vlr.gg/222532/dragon-ranger-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r5
Douyu Gaming,DYG,0,Bo3,A,loss,"[['Haven', 11, 6, 5], ['Lotus', 5, 2, 3]]",16,8,8,Champions Tour 2023: Champions China Qualifier,Preliminary Stage: Round 5,"['DYG Guran', 'DYG yyy', 'DYG gagaaaa', 'DYG LilCrazy', 'DYG RedLight']",Pearl,Bind,Haven,Ascent,-,Haven,Lotus,-,-,-,https://www.vlr.gg/222532/dragon-ranger-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r5
Trace Esports,TE,2,Bo3,B,win,"[['Haven', 13, 10, 3], ['Lotus', 18, 6, 6]]",31,16,9,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['TE FengF', 'TE YOU', 'TE Flex1n', 'TE ICEKING', 'TE heybay']",Bind,Split,Lotus,Ascent,-,Haven,Lotus,-,-,-,https://www.vlr.gg/235566/trace-esports-vs-four-angry-men-champions-tour-2023-champions-china-qualifier-ko
Four Angry Men,4AM,0,Bo3,A,loss,"[['Haven', 9, 7, 2], ['Lotus', 16, 6, 6]]",25,13,8,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['4AM Lumo', '4AM XuAN', '4AM Strawberrycc', '4AM Ace', '4AM sphiry']",Fracture,Pearl,Haven,Ascent,-,Haven,Lotus,-,-,-,https://www.vlr.gg/235566/trace-esports-vs-four-angry-men-champions-tour-2023-champions-china-qualifier-ko
Monarch Effect,ME,2,Bo3,B,win,"[['Bind', 13, 5, 8], ['Haven', 6, 4, 2], ['Split', 13, 3, 10]]",32,12,20,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['ME balua', 'ME Chaos', 'ME FFs', 'ME Link', 'ME Cyah']",Pearl,Lotus,Haven,Split,-,Bind,Haven,Split,-,-,https://www.vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko
Royal Never Give Up,RNG,1,Bo3,A,loss,"[['Bind', 11, 4, 7], ['Haven', 13, 10, 3], ['Split', 2, 2, 0]]",26,16,10,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['RNG SWERL', 'RNG Sorrys', 'RNG Zcc', 'RNG Xiaonuo', 'RNG signed']",Ascent,Fracture,Bind,Split,-,Bind,Haven,Split,-,-,https://www.vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko
TYLOO,TYL,2,Bo3,A,win,"[['Pearl', 4, 3, 1], ['Lotus', 9, 1, 8]]",13,4,9,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['TYL Abo', 'TYL Ninebody', 'TYL LuoK1ng', 'TYL suyjing', 'TYL Core']",Fracture,Haven,Ascent,Pearl,Split,-,Pearl,Lotus,-,-,-,https://www.vlr.gg/235568/tyloo-vs-nter-champions-tour-2023-champions-china-qualifier-ko
Shenzhen NTER,NTER,0,Bo3,B,loss,"[['Pearl', 13, 4, 9], ['Lotus', 13, 4, 9]]",26,8,18,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['NTER Spring', 'NTER AC', 'NTER B3ar', 'NTER Septem7', 'NTER Eren']",Bind,-,Lotus,Split,-,Pearl,Lotus,-,-,-,https://www.vlr.gg/235568/tyloo-vs-nter-champions-tour-2023-champions-china-qualifier-ko
Weibo Gaming,WBG,2,Bo3,A,win,"[['Haven', 13, 6, 7], ['Bind', 9, 6, 3], ['Split', 5, 4, 1]]",27,16,11,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['WBG Zoomer', 'WBG Maple', 'WBG pl1xx', 'WBG R1ckLee', 'WBG nos']",Pearl,Lotus,Haven,Split,-,Haven,Bind,Split,-,-,https://www.vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko
Dragon Ranger Gaming,DRG,1,Bo3,B,loss,"[['Haven', 10, 4, 6], ['Bind', 13, 7, 6], ['Split', 13, 5, 8]]",36,16,20,Champions Tour 2023: Champions China Qualifier,Playoffs: Knockout Round,"['DRG TvirusLuke', 'DRG PAULTATO', 'DRG Nicc', 'DRG Zeno', 'DRG Ichiro']",Fracture,Ascent,Bind,Split,-,Haven,Bind,Split,-,-,https://www.vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko
Attacking Soul Esports,ASE,1,Bo3,A,loss,"[['Lotus', 10, 6, 4], ['Split', 13, 8, 5], ['Bind', 13, 10, 3]]",36,24,12,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['ASE zjc', 'ASE Life', 'ASE monk', 'ASE bunt', 'ASE Zero1']",Pearl,Ascent,Lotus,Bind,-,Lotus,Split,Bind,-,-,https://www.vlr.gg/235552/attacking-soul-esports-vs-trace-esports-champions-tour-2023-champions-china-qualifier-ubqf
Trace Esports,TE,2,Bo3,B,win,"[['Lotus', 13, 7, 6], ['Split', 5, 1, 4], ['Bind', 11, 9, 2]]",29,17,12,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['TE FengF', 'TE Flex1n', 'TE ICEKING', 'TE heybay', 'TE YOU']",Fracture,Haven,Split,Bind,-,Lotus,Split,Bind,-,-,https://www.vlr.gg/235552/attacking-soul-esports-vs-trace-esports-champions-tour-2023-champions-china-qualifier-ubqf
Bilibili Gaming,BLG,2,Bo3,A,win,"[['Lotus', 10, 9, 1], ['Haven', 7, 3, 4]]",17,12,5,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['BLG whzy', 'BLG Biank', 'BLG Knight', 'BLG yosemite', 'BLG DK']",Ascent,Fracture,Lotus,Split,-,Lotus,Haven,-,-,-,https://www.vlr.gg/235553/bilibili-gaming-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-ubqf
Monarch Effect,ME,0,Bo3,B,loss,"[['Lotus', 13, 10, 3], ['Haven', 13, 4, 9]]",26,14,12,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['ME balua', 'ME FFs', 'ME Chaos', 'ME Cyah', 'ME Pink']",Pearl,Bind,Haven,Split,-,Lotus,Haven,-,-,-,https://www.vlr.gg/235553/bilibili-gaming-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-ubqf
FunPlus Phoenix,FPX,0,Bo3,A,loss,"[['Fracture', 13, 7, 6], ['Bind', 13, 8, 5]]",26,15,11,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['FPX nizhaoTZH', 'FPX Lysoar', 'FPX BerLIN', 'FPX Yuicaw', 'FPX AAAAY']",Haven,Split,Fracture,Ascent,-,Fracture,Bind,-,-,-,https://www.vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf
TYLOO,TYL,2,Bo3,B,win,"[['Fracture', 9, 4, 5], ['Bind', 10, 6, 4]]",19,10,9,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['TYL Ninebody', 'TYL suyjing', 'TYL Abo', 'TYL LuoK1ng', 'TYL Core']",Lotus,Pearl,Bind,Ascent,-,Fracture,Bind,-,-,-,https://www.vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf
EDward Gaming,EDG,2,Bo3,B,win,"[['Fracture', 13, 8, 5], ['Bind', 13, 9, 4]]",26,17,9,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['EDG ZmjjKK', 'EDG nobody', 'EDG Haodong', 'EDG CHICHOO', 'EDG Smoggy']",Ascent,Lotus,Bind,Haven,-,Fracture,Bind,-,-,-,https://www.vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf
Weibo Gaming,WBG,0,Bo3,A,loss,"[['Fracture', 6, 2, 4], ['Bind', 7, 4, 3]]",13,6,7,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Quarterfinals,"['WBG Maple', 'WBG pl1xx', 'WBG nos', 'WBG Zoomer', 'WBG R1ckLee']",Pearl,Split,Fracture,Haven,-,Fracture,Bind,-,-,-,https://www.vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf
Attacking Soul Esports,ASE,2,Bo3,A,win,"[['Fracture', 5, 1, 4], ['Split', 5, 3, 2]]",10,4,6,Champions Tour 2023: Champions China Qualifier,Playoffs: Lower Round 1,"['ASE zjc', 'ASE Life', 'ASE bunt', 'ASE monk', 'ASE Zero1']",Ascent,Pearl,Fracture,Bind,-,Fracture,Split,-,-,-,https://www.vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1
Monarch Effect,ME,0,Bo3,B,loss,"[['Fracture', 13, 8, 5], ['Split', 13, 4, 9]]",26,12,14,Champions Tour 2023: Champions China Qualifier,Playoffs: Lower Round 1,"['ME Chaos', 'ME balua', 'ME FFs', 'ME Link', 'ME Cyah']",Haven,Lotus,Split,Bind,-,Fracture,Split,-,-,-,https://www.vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1
FunPlus Phoenix,FPX,2,Bo3,A,win,"[['Lotus', 5, 3, 2], ['Ascent', 9, 7, 2]]",14,10,4,Champions Tour 2023: Champions China Qualifier,Playoffs: Lower Round 1,"['FPX Lysoar', 'FPX AAAAY', 'FPX Yuicaw', 'FPX BerLIN', 'FPX nizhaoTZH']",Haven,Split,Lotus,Fracture,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1
Weibo Gaming,WBG,0,Bo3,B,loss,"[['Lotus', 13, 4, 9], ['Ascent', 13, 8, 5]]",26,12,14,Champions Tour 2023: Champions China Qualifier,Playoffs: Lower Round 1,"['WBG Maple', 'WBG nos', 'WBG R1ckLee', 'WBG pl1xx', 'WBG Zoomer']",Pearl,Bind,Ascent,Fracture,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1
Trace Esports,TE,0,Bo5,B,loss,"[['Haven', 10, 6, 4], ['Lotus', 5, 1, 4], ['Split', 2, 0, 2]]",17,7,10,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Semifinals,"['TE FengF', 'TE ICEKING', 'TE heybay', 'TE YOU', 'TE Flex1n']",Pearl,-,Lotus,Bind,Ascent,Haven,Lotus,Split,-,-,https://www.vlr.gg/235556/trace-esports-vs-bilibili-gaming-champions-tour-2023-champions-china-qualifier-ubsf
Bilibili Gaming,BLG,3,Bo5,A,win,"[['Haven', 13, 7, 6], ['Lotus', 13, 2, 11], ['Split', 13, 10, 3]]",39,19,20,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Semifinals,"['BLG whzy', 'BLG yosemite', 'BLG Knight', 'BLG Biank', 'BLG DK']",Fracture,-,Haven,Split,Ascent,Haven,Lotus,Split,-,-,https://www.vlr.gg/235556/trace-esports-vs-bilibili-gaming-champions-tour-2023-champions-china-qualifier-ubsf
TYLOO,TYL,0,Bo5,A,loss,"[['Split', 13, 5, 8], ['Haven', 13, 3, 10], ['Bind', 13, 10, 3]]",39,18,21,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Semifinals,"['TYL Abo', 'TYL Core', 'TYL Ninebody', 'TYL suyjing', 'TYL LuoK1ng']",Fracture,-,Split,Bind,Pearl,Split,Haven,Bind,-,-,https://www.vlr.gg/235557/tyloo-vs-edward-gaming-champions-tour-2023-champions-china-qualifier-ubsf
EDward Gaming,EDG,3,Bo5,B,win,"[['Split', 6, 4, 2], ['Haven', 2, 2, 0], ['Bind', 2, 0, 2]]",10,6,4,Champions Tour 2023: Champions China Qualifier,Playoffs: Upper Semifinals,"['EDG ZmjjKK', 'EDG Smoggy', 'EDG nobody', 'EDG Haodong', 'EDG CHICHOO']",Ascent,-,Haven,Lotus,Pearl,Split,Haven,Bind,-,-,https://www.vlr.gg/235557/tyloo-vs-edward-gaming-champions-tour-2023-champions-china-qualifier-ubsf
Trace Esports,TE,1,Bo3,B,loss,"[['Lotus', 9, 5, 4], ['Split', 13, 8, 5], ['Ascent', 8, 3, 5]]",30,16,14,Champions Tour 2023: Champions China Qualifier,Playoffs: Lower Round 2,"['TE Flex1n', 'TE YOU', 'TE FengF', 'TE heybay', 'TE ICEKING']",Fracture,Pearl,Split,Ascent,-,Lotus,Split,Ascent,-,-,https://www.vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2
FunPlus Phoenix,FPX,2,Bo3,A,win,"[['Lotus', 13, 6, 7], ['Split', 6, 2, 4], ['Ascent', 13, 7, 6]]",32,15,17,Champions Tour 2023: Champions China Qualifier,Playoffs: Lower Round 2,"['FPX AAAAY', 'FPX BerLIN', 'FPX Lysoar', 'FPX Yuicaw', 'FPX nizhaoTZH']",Haven,Bind,Lotus,Ascent,-,Lotus,Split,Ascent,-,-,https://www.vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2
