APAC smokers ranked,General Discussion,0,17,"February 24, 2023 at 6:05 PM AEDT"
PRX Fix for Regionals,General Discussion,2,46,"March 16, 2023 at 11:39 PM AEDT"
-benkai +something,General Discussion,3,32,"April 6, 2023 at 12:06 AM AEST"
PRX confirmed 2nd seed,General Discussion,12,20,"May 15, 2023 at 8:21 PM AEST"
PRX VS NRG [ANALYSIS],General Discussion,0,21,"June 21, 2023 at 2:03 AM AEST"
eg and paper rex,General Discussion,0,66,"August 1, 2023 at 10:04 AM AEST"
FREE MAKO,General Discussion,0,8,"August 18, 2023 at 5:18 AM AEST"
Drop your,General Discussion,0,33,"August 24, 2023 at 1:44 AM AEST"
Mindfreak is the APAC Mako,General Discussion,2,4,"August 25, 2023 at 8:51 AM AEST"
PRX Players Ranked,General Discussion,1,10,"August 25, 2023 at 11:15 AM AEST"
top players so far,General Discussion,1,37,"August 26, 2023 at 10:29 AM AEST"
EG mindfreak,General Discussion,0,4,"August 27, 2023 at 9:31 AM AEST"
ACTUAL top 20 players list,General Discussion,8,42,"August 28, 2023 at 7:20 PM AEST"
Handsome players,General Discussion,0,44,"September 8, 2023 at 7:16 PM AEST"
PAPER REX REAL INDO SUPERTEAM,General Discussion,5,34,"September 10, 2023 at 10:05 PM AEST"
best player each agent,General Discussion,3,46,"September 11, 2023 at 5:25 PM AEST"
PRX MINDREAK WILL PLAY SENTINEL ROLE IN VCT 2024,General Discussion,1,20,"September 13, 2023 at 8:10 PM AEST"
F0rsaken is the hottest valorant player,General Discussion,0,45,"September 14, 2023 at 1:04 AM AEST"
Valorant TOTY (thoughts?),General Discussion,3,23,"October 10, 2023 at 9:59 PM AEDT"
Monyet's raze,General Discussion,0,14,"November 29, 2023 at 9:55 AM AEDT"
best player on each agent(really based list),General Discussion,1,28,"January 23, 2024 at 4:10 PM AEDT"
Top 3 Controllers from your Region,General Discussion,0,46,"January 25, 2024 at 3:28 AM AEDT"
"Start, bench, cut",General Discussion,0,5,"January 28, 2024 at 5:02 PM AEDT"
top 3 itw list,General Discussion,3,38,"January 29, 2024 at 4:47 AM AEDT"
Bleed is actually underrated by this site,General Discussion,5,35,"February 13, 2024 at 4:11 AM AEDT"
Who is the best controller in pacific region rn?,General Discussion,0,17,"February 25, 2024 at 10:22 PM AEDT"
Tenz best controller itw?,General Discussion,0,52,"March 4, 2024 at 10:29 AM AEDT"
APAC duelists,General Discussion,2,70,"March 10, 2024 at 7:48 PM AEDT"
something ego,General Discussion,0,56,"March 18, 2024 at 11:53 PM AEDT"
not my PRX,General Discussion,0,21,"March 22, 2024 at 2:48 AM AEDT"
Create your ideal player,General Discussion,0,46,"April 13, 2024 at 5:21 AM AEST"
PRX Breeze,General Discussion,0,17,"April 19, 2024 at 6:25 PM AEST"
Drogba of Valorant,General Discussion,0,14,"April 26, 2024 at 12:33 AM AEST"
coolest pro ign?,General Discussion,1,148,"May 2, 2024 at 2:43 PM AEST"
MAKO bEsT c0nTr00LLeR iNdA w0rLd,General Discussion,0,34,"May 5, 2024 at 10:00 PM AEST"
PRX best form?,General Discussion,0,24,"May 6, 2024 at 5:45 PM AEST"
prx fix,General Discussion,0,37,"June 3, 2024 at 6:40 PM AEST"
when shit get rough PRX fans disappear,General Discussion,2,34,"June 3, 2024 at 8:47 PM AEST"
Deeply disappointed in PRX,General Discussion,67,84,"June 4, 2024 at 1:45 AM AEST"
Jinggg haters come,General Discussion,4,37,"June 4, 2024 at 10:47 AM AEST"
Mako,General Discussion,0,38,"June 22, 2024 at 11:23 PM AEST"
s0m still has it,General Discussion,2,16,"July 8, 2024 at 12:54 PM AEST"
PRX Ascent,General Discussion,0,17,"July 13, 2024 at 6:54 PM AEST"
karon>mindfraud,General Discussion,0,24,"July 14, 2024 at 6:34 PM AEST"
PRX thoughts?,General Discussion,1,54,"July 20, 2024 at 11:50 PM AEST"
Champs VLR Fantasy League,General Discussion,14,86,"July 31, 2024 at 2:57 AM AEST"
"if you are PRX coach, would you rather",General Discussion,0,36,"August 11, 2024 at 11:14 PM AEST"
Prx something role switch?,General Discussion,1,19,"September 24, 2024 at 7:45 AM AEST"
