Jinggg>midyet,General Discussion,0,11,"April 8, 2024 at 12:45 AM AEST"
Yay or Jinggg?,General Discussion,0,11,"April 8, 2024 at 5:34 AM AEST"
Wo0t is no throw version of jinggg??,General Discussion,0,11,"June 8, 2024 at 5:47 PM AEST"
EDG Jinggg,General Discussion,2,11,"August 14, 2024 at 10:01 PM AEST"
Do PRX even need Jinggg?,General Discussion,0,11,"September 28, 2024 at 1:08 AM AEST"
JINGGG VS MONYET,General Discussion,9,11,"November 21, 2024 at 9:35 PM AEDT"
im so sad for jinggg man,General Discussion,13,11,"August 27, 2023 at 9:25 AM AEST"
Every agent GOAT,General Discussion,0,108,"September 19, 2023 at 7:21 AM AEST"
best phoenix,General Discussion,1,48,"October 22, 2023 at 2:01 PM AEDT"
Zekken raze vs Jinggs raze for #1,General Discussion,8,115,"March 30, 2024 at 3:20 AM AEDT"
Rank These Razes,General Discussion,0,31,"July 12, 2024 at 9:07 AM AEST"
What is limiting PRX?,General Discussion,1,73,"July 13, 2024 at 8:39 PM AEST"
jinggg replacement,General Discussion,0,11,"July 20, 2024 at 9:17 PM AEST"
"Prx: good, bad and the ugly",General Discussion,1,30,"July 21, 2024 at 11:19 PM AEST"
PRX Jinggg tested positive :c,General Discussion,0,10,"July 17, 2022 at 11:12 PM AEST"
Jinggg brain dead?,General Discussion,0,9,"July 23, 2022 at 2:53 AM AEST"
We can't let the Singapore government take Jinggg,General Discussion,7,10,"June 24, 2023 at 3:05 PM AEST"
Jinggg Female?,Off Topic,0,10,"August 16, 2023 at 10:07 AM AEST"
Jinggg..,General Discussion,0,10,"February 19, 2024 at 6:26 PM AEDT"
ZEKKEN VS JINGGG,General Discussion,0,10,"March 30, 2024 at 2:23 AM AEDT"
Is Jinggg better than Zekken?,General Discussion,0,10,"March 30, 2024 at 9:57 AM AEDT"
JINGGG & MONYET,General Discussion,18,10,"April 13, 2024 at 7:15 PM AEST"
I worked for Jinggg and he is a fraud,General Discussion,3,10,"September 3, 2024 at 2:53 AM AEST"
jinggg can lift trophy,General Discussion,0,10,"November 26, 2024 at 1:54 AM AEDT"
Pray everyday for Jinggg to comeback in form,General Discussion,2,10,"February 27, 2025 at 2:03 AM AEDT"
",,Updated"" TOP 20 PLAYERS OF THE YEAR",General Discussion,0,49,"August 28, 2023 at 2:44 AM AEST"
Jinggg really is jesus christ,General Discussion,9,10,"December 5, 2023 at 9:59 PM AEDT"
fan message to jinggg,General Discussion,5,10,"December 10, 2023 at 10:59 PM AEDT"
Who is the best raze player?,General Discussion,0,58,"March 22, 2024 at 1:02 AM AEDT"
Is Miniboo Trying Hard to Be jinggg?,General Discussion,0,10,"June 27, 2024 at 4:02 AM AEST"
Jingg,General Discussion,42,90,"July 13, 2024 at 6:28 PM AEST"
where the monyet haters at?,General Discussion,23,70,"July 20, 2024 at 10:50 PM AEST"
PRX Roster Rankings,General Discussion,0,25,"January 27, 2025 at 11:48 AM AEDT"
Jinggg Twitter comments,General Discussion,2,10,"March 30, 2025 at 10:23 PM AEDT"
JINGGG SURPASS TENZ???,General Discussion,0,9,"June 20, 2023 at 10:53 AM AEST"
Jinggg > something,General Discussion,0,9,"August 25, 2023 at 11:03 AM AEST"
Jinggg !!!!!!!,General Discussion,1,9,"August 27, 2023 at 3:22 AM AEST"
We Found Jinggg Replacement,General Discussion,2,9,"August 29, 2023 at 6:52 PM AEST"
is Jinggg jesus christ?,General Discussion,6,9,"December 5, 2023 at 8:53 PM AEDT"
jinggg and yay,General Discussion,0,9,"February 20, 2024 at 11:42 PM AEDT"
prx and jinggg,General Discussion,0,9,"March 19, 2024 at 6:36 PM AEDT"
Jinggg is prx as player,General Discussion,0,9,"July 21, 2024 at 1:17 AM AEST"
JINGGG the KINGGG,General Discussion,2,9,"November 25, 2024 at 4:46 AM AEDT"
Jinggg Omen,General Discussion,6,9,"March 30, 2025 at 8:21 PM AEDT"
Life and KangKang = Forsaken and Jinggg ?,General Discussion,0,9,"August 12, 2022 at 9:23 PM AEST"
GAME: Pro players skins,General Discussion,0,21,"May 31, 2023 at 7:37 AM AEST"
This or that ? (2),General Discussion,0,29,"June 30, 2023 at 4:51 PM AEST"
is kangkang the best asian player ever?,General Discussion,0,46,"July 20, 2023 at 10:36 AM AEST"
Zekken imo is the best duelist in the world,General Discussion,0,55,"December 16, 2023 at 6:14 AM AEDT"
"Jinggg back to roste, how this affect c9 legacy??",General Discussion,0,9,"March 29, 2024 at 11:50 PM AEDT"
monyet derangement syndrome,General Discussion,12,34,"April 3, 2024 at 1:36 PM AEDT"
Jinggg about to become jonggg,General Discussion,7,9,"July 20, 2024 at 6:05 PM AEST"
PRX thoughts?,General Discussion,1,54,"July 20, 2024 at 11:50 PM AEST"
Jinggg deadlock,General Discussion,0,9,"November 25, 2024 at 12:02 AM AEDT"
prx player ranking,General Discussion,5,45,"November 25, 2024 at 7:07 AM AEDT"
Demon1 vs Jinggg?,General Discussion,0,9,"February 2, 2025 at 2:10 AM AEDT"
Jinggg best raze itw,Off Topic,0,8,"May 20, 2023 at 10:12 PM AEST"
Jinggg's dad,General Discussion,0,8,"May 27, 2023 at 2:17 PM AEST"
JINGGG JUDGE,General Discussion,0,8,"August 20, 2023 at 5:22 AM AEST"
Jinggg the type of guy,General Discussion,0,8,"August 27, 2023 at 2:59 AM AEST"
“Jinggg help us!”,General Discussion,0,8,"December 5, 2023 at 8:13 PM AEDT"
Jinggg & zellsis,General Discussion,0,8,"March 16, 2024 at 4:38 AM AEDT"
jinggg or something,General Discussion,0,8,"April 8, 2024 at 4:10 AM AEST"
"role, aimstyle, and jinggg",General Discussion,0,8,"December 22, 2024 at 3:15 AM AEDT"
Is Jinggg the Best in the WORLD?,General Discussion,3,8,"September 2, 2022 at 5:59 AM AEST"
