your 3 favs vandal skins?,General Discussion,0,21,"September 14, 2023 at 1:56 AM AEST"
GE Benkai,General Discussion,0,19,"September 16, 2023 at 8:11 PM AEST"
You can create a team,General Discussion,0,42,"September 23, 2023 at 7:16 AM AEST"
I'm so fucking angry,General Discussion,0,13,"September 27, 2023 at 5:08 PM AEST"
Forsaken cs ban ending,General Discussion,0,3,"October 20, 2023 at 7:08 AM AEDT"
favorite skin bundle,General Discussion,0,18,"October 21, 2023 at 3:51 PM AEDT"
Your top 3 skins for Vandal and Phantom?,General Discussion,0,20,"October 26, 2023 at 11:24 AM AEDT"
Make Your Deam Team,General Discussion,0,32,"November 6, 2023 at 2:07 PM AEDT"
FNC are the deserved winner of Champs 2023,General Discussion,0,66,"November 10, 2023 at 12:53 AM AEDT"
prx monyet role,General Discussion,0,15,"November 29, 2023 at 8:12 PM AEDT"
about PRX,Off Topic,1,18,"December 5, 2023 at 5:54 PM AEDT"
Sova issue on prx,General Discussion,0,22,"December 6, 2023 at 12:15 AM AEDT"
All teams should do this,General Discussion,1,23,"December 11, 2023 at 9:37 AM AEDT"
let’s play a game,General Discussion,0,98,"December 12, 2023 at 11:22 AM AEDT"
Night market complain,General Discussion,3,22,"December 14, 2023 at 2:46 PM AEDT"
[BR] sobre o Kenzit,General Discussion,0,14,"January 5, 2024 at 1:42 PM AEDT"
Keznit racism towards PRX F0rsaken,General Discussion,0,18,"January 5, 2024 at 9:23 PM AEDT"
Skins you associate with specific players,General Discussion,3,73,"January 19, 2024 at 11:29 PM AEDT"
prx breeze,General Discussion,0,22,"February 6, 2024 at 5:54 PM AEDT"
Top 6 best players of all time,General Discussion,0,36,"February 7, 2024 at 1:19 AM AEDT"
Let me know your Skin dream collection!,General Discussion,1,15,"February 14, 2024 at 9:53 PM AEDT"
the real unbiased goat list,General Discussion,0,29,"February 20, 2024 at 5:33 AM AEDT"
TenZ yoru,General Discussion,4,14,"February 20, 2024 at 12:56 PM AEDT"
What is a flex?,General Discussion,0,14,"February 20, 2024 at 8:21 PM AEDT"
tenz yoru,General Discussion,8,17,"February 26, 2024 at 12:24 PM AEDT"
Top 5 players ITW,General Discussion,1,34,"February 28, 2024 at 10:04 PM AEDT"
players impossible to hate,General Discussion,1,78,"February 29, 2024 at 7:31 PM AEDT"
top 10 players in the world rn,General Discussion,1,13,"March 4, 2024 at 2:21 PM AEDT"
Top 10 players Madrid,General Discussion,0,11,"March 4, 2024 at 2:30 PM AEDT"
Best MADRID players,General Discussion,0,30,"March 5, 2024 at 1:54 PM AEDT"
Rank Top 10 Madrid players,General Discussion,2,26,"March 6, 2024 at 11:54 PM AEDT"
Rank S Demons,General Discussion,0,40,"March 17, 2024 at 10:30 AM AEDT"
PRX SPLIT COMP,General Discussion,0,18,"March 18, 2024 at 6:13 AM AEDT"
Saadhak kang kang,General Discussion,1,16,"March 18, 2024 at 7:49 AM AEDT"
the best team,General Discussion,0,16,"March 18, 2024 at 2:01 PM AEDT"
f0rsaken,General Discussion,6,13,"March 18, 2024 at 4:26 PM AEDT"
Stellar,General Discussion,0,29,"March 18, 2024 at 5:38 PM AEDT"
f0rsaken is the best.,General Discussion,56,72,"March 18, 2024 at 10:42 PM AEDT"
PRX Ascent comp,General Discussion,0,11,"March 19, 2024 at 11:13 PM AEDT"
Forsaken is indeed the goat,General Discussion,0,3,"March 21, 2024 at 11:49 AM AEDT"
INDO MASUK,General Discussion,0,27,"March 24, 2024 at 5:46 AM AEDT"
Should PRX pick up Xccurate over Monyet?,General Discussion,0,12,"March 24, 2024 at 6:58 AM AEDT"
The GOAT debate,General Discussion,0,32,"March 27, 2024 at 3:35 AM AEDT"
goat flex players,General Discussion,0,22,"March 28, 2024 at 1:50 AM AEDT"
Greatest PRX moments of all time,General Discussion,6,10,"April 3, 2024 at 12:02 PM AEDT"
Night market,General Discussion,0,18,"April 11, 2024 at 5:08 PM AEST"
Sadhaak said SEN won’t make champs,General Discussion,0,29,"April 25, 2024 at 1:39 AM AEST"
is MiniBoo best neon in vct?,General Discussion,10,31,"April 25, 2024 at 3:52 AM AEST"
CAN WE STOP USING YORU AFTER MADRID?,General Discussion,0,8,"April 26, 2024 at 1:52 AM AEST"
"Jack of all trades, master of none",General Discussion,1,20,"April 26, 2024 at 1:58 AM AEST"
Valorant Goat Candidates,General Discussion,0,84,"April 28, 2024 at 4:10 AM AEST"
APAC superteam this split,General Discussion,0,28,"April 29, 2024 at 12:48 AM AEST"
best IGL kd based on the last 5 championships,General Discussion,1,16,"May 1, 2024 at 7:17 AM AEST"
Which team is winning,General Discussion,0,21,"May 2, 2024 at 10:15 PM AEST"
when will everyone accept,General Discussion,0,25,"May 4, 2024 at 9:44 PM AEST"
f0rsaken 18 assist,General Discussion,6,31,"May 4, 2024 at 9:52 PM AEST"
What players would make the best coaches,General Discussion,0,15,"May 5, 2024 at 4:24 PM AEST"
PRX IGL ???,General Discussion,0,18,"May 5, 2024 at 6:37 PM AEST"
Flexibility is so overrated.,General Discussion,0,86,"May 5, 2024 at 7:13 PM AEST"
players with the most aura,General Discussion,0,53,"May 8, 2024 at 12:24 AM AEST"
real top10 players at shanghai,General Discussion,7,56,"May 13, 2024 at 6:24 AM AEST"
Regions Ranked For Shanghai,General Discussion,0,48,"May 13, 2024 at 12:12 PM AEST"
Top 3 In Every Role At Shanghai,General Discussion,2,24,"May 16, 2024 at 2:35 AM AEST"
pl0t ch0t top 10 shanghai,General Discussion,0,30,"May 17, 2024 at 4:15 AM AEST"
Official Top 10 Players at Shanghai,General Discussion,0,12,"May 17, 2024 at 4:15 PM AEST"
highest firepower fragging duos in vct,General Discussion,2,21,"May 18, 2024 at 10:25 PM AEST"
SEN fans come!!!,General Discussion,0,31,"May 18, 2024 at 11:34 PM AEST"
Ballon D or,General Discussion,0,73,"May 25, 2024 at 1:31 PM AEST"
singular leaf,General Discussion,2,13,"May 26, 2024 at 1:00 AM AEST"
vct draft,General Discussion,0,47,"May 28, 2024 at 10:24 AM AEST"
Skin -> Player,General Discussion,8,151,"May 30, 2024 at 2:33 PM AEST"
monyet is better,General Discussion,1,22,"June 3, 2024 at 6:50 PM AEST"
PRX Players getting lots of hate,General Discussion,0,25,"June 4, 2024 at 3:19 AM AEST"
TOP 10 Valorant Players OAT,General Discussion,0,34,"June 4, 2024 at 4:23 AM AEST"
Deeply disappointed in PRX,General Discussion,67,84,"June 4, 2024 at 1:45 AM AEST"
Kuronami Vandal,General Discussion,0,64,"June 4, 2024 at 11:02 PM AEST"
Players who will use Iso this season,General Discussion,0,18,"June 18, 2024 at 3:36 AM AEST"
Best roster in the world,General Discussion,0,15,"June 30, 2024 at 11:24 PM AEST"
valorant goat contenders,General Discussion,0,35,"July 3, 2024 at 7:40 AM AEST"
players with 0 haters,General Discussion,1,178,"July 5, 2024 at 3:59 AM AEST"
Jingg neon?,General Discussion,0,18,"July 5, 2024 at 6:10 PM AEST"
Davaii is incredible,General Discussion,2,37,"July 5, 2024 at 8:45 PM AEST"
Prx F0rsaken,General Discussion,1,25,"July 6, 2024 at 5:40 PM AEST"
Top 5 of Each Role - All Time,General Discussion,0,108,"July 2, 2024 at 6:44 PM AEST"
JING NEON,General Discussion,0,17,"July 20, 2024 at 7:43 PM AEST"
PRX needs changes,General Discussion,0,24,"July 20, 2024 at 10:47 PM AEST"
MaKo goat smokes,General Discussion,9,27,"July 21, 2024 at 6:54 PM AEST"
Superpower references,General Discussion,5,45,"July 24, 2024 at 11:47 AM AEST"
Help with 2022 top 20 players,General Discussion,2,25,"July 29, 2024 at 8:02 AM AEST"
Best Valorant Nations,General Discussion,0,119,"July 30, 2024 at 4:43 AM AEST"
How I would fix PRX Lotus,General Discussion,0,12,"August 6, 2024 at 4:49 AM AEST"
Geng Zest?,General Discussion,1,47,"August 13, 2024 at 5:33 PM AEST"
Who is the best yoru rn,General Discussion,1,18,"August 17, 2024 at 1:52 AM AEST"
Best ACES this year,General Discussion,4,12,"August 26, 2024 at 4:59 PM AEST"
post your dream team,General Discussion,0,62,"August 28, 2024 at 6:10 AM AEST"
How to fix prx,General Discussion,0,18,"August 28, 2024 at 9:32 PM AEST"
Best skin for every gun (IMO),General Discussion,1,17,"September 10, 2024 at 5:42 PM AEST"
india,General Discussion,8,77,"September 20, 2024 at 4:24 PM AEST"
SPG plays like another version of PRX,General Discussion,0,11,"September 21, 2024 at 6:22 PM AEST"
LOUD was not one of the worst teams in the America,General Discussion,5,46,"September 22, 2024 at 11:53 PM AEST"
prx duelist,General Discussion,0,5,"September 27, 2024 at 6:54 PM AEST"
Most overrated player,General Discussion,0,26,"October 10, 2024 at 3:57 PM AEDT"
Top 10 Aimers In The Game,General Discussion,0,40,"October 16, 2024 at 6:32 AM AEDT"
Demon1 is the most talented player in the world,General Discussion,0,39,"October 31, 2024 at 7:37 AM AEDT"
Favourite players?,General Discussion,0,30,"November 3, 2024 at 1:55 AM AEDT"
Alecs is the problem,General Discussion,9,52,"November 27, 2024 at 6:07 PM AEDT"
Ok prx what,General Discussion,2,21,"November 28, 2024 at 8:35 PM AEDT"
Alecks as a coach serious discussion,General Discussion,10,27,"November 29, 2024 at 9:34 PM AEDT"
7 Wonders in Valorant,General Discussion,0,86,"November 30, 2024 at 10:50 PM AEDT"
Prx player rankings,General Discussion,2,14,"December 1, 2024 at 9:46 PM AEDT"
Can PRX's flexibility win them master in vct 2025,General Discussion,2,39,"December 2, 2024 at 11:20 PM AEDT"
create ur own team,General Discussion,0,17,"December 31, 2024 at 1:12 AM AEDT"
hynix pacific player tier list,General Discussion,0,51,"January 3, 2025 at 4:27 AM AEDT"
How is EU so bad?,General Discussion,0,17,"January 17, 2025 at 2:24 AM AEDT"
Dambi ???,General Discussion,0,19,"January 20, 2025 at 9:51 PM AEDT"
GOATS of each era,General Discussion,2,19,"January 21, 2025 at 1:23 AM AEDT"
Some of the best duos or most successful duos,General Discussion,0,47,"January 22, 2025 at 6:21 PM AEDT"
as a prx fan since 2021,General Discussion,0,10,"February 2, 2025 at 12:39 AM AEDT"
KK will be the goat of valorant,General Discussion,0,37,"February 2, 2025 at 10:19 AM AEDT"
PRX fix for SEA fans,General Discussion,1,12,"February 2, 2025 at 9:08 PM AEDT"
PRX?,General Discussion,0,19,"February 2, 2025 at 10:57 PM AEDT"
Most important part of geng success.,General Discussion,0,28,"February 2, 2025 at 11:05 PM AEDT"
prx literally has the solution in their hands,General Discussion,0,15,"February 12, 2025 at 5:08 PM AEDT"
Rating your favorite/main Vandal skin,General Discussion,1,125,"February 14, 2025 at 6:39 AM AEDT"
TOP 3 PAC PLAYER EACH ROLE,General Discussion,0,12,"February 18, 2025 at 1:20 PM AEDT"
Paper Rex?!?,General Discussion,0,15,"February 18, 2025 at 10:54 PM AEDT"
Jinggg>Something AND ITS NOT CLOSE,General Discussion,0,36,"March 7, 2025 at 10:03 AM AEDT"
My opinion on Paper Rex,General Discussion,5,28,"March 11, 2025 at 10:53 PM AEDT"
does india have a history in cs?,General Discussion,0,15,"March 16, 2025 at 1:32 AM AEDT"
My VFL pick,General Discussion,0,26,"March 21, 2025 at 4:18 AM AEDT"
PRX JINGGG,General Discussion,0,20,"March 23, 2025 at 9:28 PM AEDT"
Honest PRX takes?,General Discussion,4,15,"March 24, 2025 at 12:33 AM AEDT"
Assemble a superteam,General Discussion,0,86,"March 27, 2025 at 4:45 PM AEDT"
the real superteam,General Discussion,0,25,"March 27, 2025 at 6:34 PM AEDT"
Who's beating this team,General Discussion,0,22,"March 30, 2025 at 5:56 PM AEDT"
2026 predictions for the prx players,General Discussion,0,16,"March 30, 2025 at 9:18 PM AEDT"
feels bad for prx(esp jing),General Discussion,2,6,"March 30, 2025 at 10:31 PM AEDT"
PRX dilemma,General Discussion,8,17,"March 30, 2025 at 9:41 PM AEDT"
prx mindfreak + jingg:),General Discussion,0,27,"April 1, 2025 at 2:30 PM AEDT"
OPTC IND FORSAKEN,General Discussion,2,2,"May 12, 2023 at 5:09 AM AEST"
Forsaken is back,General Discussion,0,2,"December 19, 2023 at 1:28 AM AEDT"
xccurate vs forsaken,General Discussion,0,2,"March 3, 2025 at 3:39 AM AEDT"
Jamppi Interview,General Discussion,2,8,"May 25, 2021 at 10:19 PM AEST"
India Region.,General Discussion,3,51,"May 28, 2021 at 12:43 AM AEST"
India getting VCT slot is risky,General Discussion,0,98,"May 30, 2021 at 8:34 AM AEST"
NIGHTMARKETTT!!!,General Discussion,2,47,"July 29, 2021 at 10:16 AM AEST"
New Teams in the Valorant Scene,General Discussion,5,57,"July 29, 2021 at 10:49 PM AEST"
VCC viewers come here,General Discussion,0,17,"August 28, 2021 at 10:47 PM AEST"
#2SlotsForSA,General Discussion,8,38,"August 30, 2021 at 2:33 AM AEST"
45k Veiwership,General Discussion,0,105,"August 30, 2021 at 3:57 AM AEST"
indian valorant fans,General Discussion,31,67,"August 31, 2021 at 7:57 PM AEST"
EU/NA fans,General Discussion,0,21,"August 31, 2021 at 11:50 PM AEST"
Top 5 Players to watch out for at Masters Berlin,General Discussion,3,31,"September 1, 2021 at 7:50 PM AEST"
SUPER TEAM,Off Topic,-7,24,"September 1, 2021 at 11:00 PM AEST"
f0rsakeN HYPE,General Discussion,0,37,"September 4, 2021 at 7:59 PM AEST"
What if a pro team cheats in online events?,General Discussion,0,21,"September 6, 2021 at 12:42 PM AEST"
PREDICTION for today's matches,General Discussion,5,39,"September 11, 2021 at 6:33 PM AEST"
VS?,General Discussion,2,10,"September 11, 2021 at 11:56 PM AEST"
time for the VLR special,General Discussion,3,11,"September 12, 2021 at 12:11 AM AEST"
Group A,General Discussion,0,8,"September 12, 2021 at 12:03 AM AEST"
Is Korea really underrated?,General Discussion,5,32,"September 12, 2021 at 12:22 AM AEST"
heat and f0rsaken,General Discussion,7,32,"September 12, 2021 at 6:45 AM AEST"
LAN BUFF,General Discussion,2,37,"September 12, 2021 at 12:10 PM AEST"
forsaken big brain,General Discussion,3,2,"September 15, 2021 at 10:59 AM AEST"
PRX vs SMB,General Discussion,2,28,"September 15, 2021 at 11:50 AM AEST"
PRX i believe in magic,General Discussion,7,17,"September 15, 2021 at 9:15 PM AEST"
chyper cam,General Discussion,0,45,"September 16, 2021 at 1:57 AM AEST"
Best Jett Players on Masters,General Discussion,1,15,"September 16, 2021 at 2:47 AM AEST"
most impressive player so far,General Discussion,2,42,"September 18, 2021 at 2:46 PM AEST"
too much hate,Off Topic,0,25,"September 19, 2021 at 12:16 AM AEST"
liquid so trash,General Discussion,0,17,"September 19, 2021 at 10:59 PM AEST"
Valorant and CS:GO players with the same playstyle,General Discussion,0,13,"September 21, 2021 at 10:11 AM AEST"
You Don’t Fight Racism With Racism,Off Topic,-2,15,"September 26, 2021 at 2:55 AM AEST"
you have 10 dollar to buy your favorite player,General Discussion,2,37,"September 28, 2021 at 12:35 PM AEST"
Night Market,General Discussion,3,24,"September 30, 2021 at 10:03 AM AEST"
what's in your night market?,Off Topic,0,12,"September 30, 2021 at 11:33 PM AEST"
Top 5 duelist in your region,General Discussion,0,52,"October 4, 2021 at 6:53 PM AEDT"
Vandal skins tier list,General Discussion,0,24,"October 5, 2021 at 9:36 PM AEDT"
Underrated Valorant Skins,General Discussion,3,41,"October 9, 2021 at 8:34 AM AEDT"
GE VS PAPER REX,General Discussion,4,7,"October 11, 2021 at 9:34 PM AEDT"
Why this win matters,General Discussion,14,6,"October 12, 2021 at 12:12 AM AEDT"
Skrossi,General Discussion,0,31,"October 13, 2021 at 1:18 AM AEDT"
UR TOP 5 PLAYERS ITW,Off Topic,-7,97,"October 14, 2021 at 12:09 PM AEDT"
We need to talk about skrossi,General Discussion,10,9,"October 15, 2021 at 1:43 AM AEDT"
FeelsBadMan for Benkai,General Discussion,5,13,"October 15, 2021 at 11:51 PM AEDT"
PRX comp,General Discussion,0,7,"October 16, 2021 at 12:00 AM AEDT"
Build your national team,General Discussion,5,103,"October 17, 2021 at 9:00 PM AEDT"
You have 1 player,Off Topic,2,70,"October 23, 2021 at 6:53 AM AEDT"
100T,General Discussion,0,69,"October 31, 2021 at 10:34 PM AEDT"
This came as a surprise but.....,Off Topic,9,23,"November 5, 2021 at 7:20 PM AEDT"
most hated pro?,General Discussion,0,77,"November 10, 2021 at 1:44 AM AEDT"
SEA play style,General Discussion,25,61,"November 11, 2021 at 12:13 AM AEDT"
Trademark Skins of Pros,General Discussion,0,35,"November 15, 2021 at 2:57 AM AEDT"
BRAZIL COME,General Discussion,0,42,"December 4, 2021 at 4:13 AM AEDT"
NA Pro Players + Minor Region Future?,General Discussion,1,100,"December 4, 2021 at 11:47 AM AEDT"
question to brs,General Discussion,0,17,"December 8, 2021 at 5:23 AM AEDT"
RIOT,General Discussion,5,14,"December 8, 2021 at 2:43 PM AEDT"
"Top best 5 Jetts in the world, non-biased",General Discussion,10,40,"December 8, 2021 at 5:33 PM AEDT"
SEA SUPERTEAM,General Discussion,1,11,"December 8, 2021 at 6:45 PM AEDT"
SEA Superteam,General Discussion,2,38,"December 9, 2021 at 1:53 PM AEDT"
Best player each country,General Discussion,2,67,"December 9, 2021 at 7:47 PM AEDT"
SEA super team?,General Discussion,1,9,"December 19, 2021 at 6:31 AM AEDT"
best players for all regions,General Discussion,0,23,"December 28, 2021 at 6:19 AM AEDT"
Favorite and least favorite player?,General Discussion,0,49,"December 28, 2021 at 4:28 AM AEDT"
s1mple speaking fax,Off Topic,22,86,"January 19, 2022 at 9:21 AM AEDT"
VALORANT GIVEAWAY CHRISTMAS 2022,General Discussion,21,75,"January 24, 2022 at 2:46 AM AEDT"
Is mw1 still contracted to VLT?,Off Topic,1,49,"January 30, 2022 at 6:17 AM AEDT"
How is your night market,General Discussion,0,8,"February 10, 2022 at 12:05 PM AEDT"
I guess your rank,Off Topic,0,346,"February 13, 2022 at 7:44 PM AEDT"
Skrossi cheating?,General Discussion,0,53,"February 18, 2022 at 10:55 PM AEDT"
This next vandal skin is actually sick,General Discussion,0,21,"February 26, 2022 at 6:12 AM AEDT"
Best Aimer per Region,General Discussion,0,19,"March 9, 2022 at 5:51 PM AEDT"
vlt fans come here,General Discussion,0,15,"March 17, 2022 at 12:41 AM AEDT"
Cracked APAC jetts,General Discussion,0,12,"March 17, 2022 at 12:51 AM AEDT"
SBE vs PRX,General Discussion,1,18,"March 24, 2022 at 5:10 PM AEDT"
PRX best strat!!,General Discussion,2,4,"March 25, 2022 at 1:19 AM AEDT"
prx xeria match,General Discussion,0,8,"March 25, 2022 at 11:02 PM AEDT"
SG TEAM,General Discussion,6,12,"March 26, 2022 at 8:12 PM AEDT"
Prx are just like ge??,General Discussion,0,88,"March 27, 2022 at 8:33 PM AEDT"
Re-ranking my top 8,General Discussion,0,31,"March 28, 2022 at 9:11 PM AEDT"
OPTIC Uffff,General Discussion,0,8,"April 3, 2022 at 10:05 PM AEST"
Who will be the best player at Iceland.,General Discussion,3,32,"April 4, 2022 at 2:29 PM AEST"
indo and india overrated,General Discussion,0,41,"April 10, 2022 at 7:01 PM AEST"
Favorite player from each region?,General Discussion,3,24,"April 11, 2022 at 6:14 AM AEST"
NIP vs PRX,General Discussion,0,15,"April 12, 2022 at 8:42 AM AEST"
Whats your favorite skin collection,Off Topic,0,20,"April 12, 2022 at 1:45 PM AEST"
PRX vs DRX in finals agree?,General Discussion,0,19,"April 13, 2022 at 3:49 AM AEST"
DRX is going to lost to PRX,General Discussion,0,10,"April 13, 2022 at 4:58 PM AEST"
Why PPR are rated so high,General Discussion,0,12,"April 15, 2022 at 7:06 PM AEST"
PRX strats,General Discussion,1,7,"April 16, 2022 at 3:46 AM AEST"
Is This What PRX Got,General Discussion,0,12,"April 16, 2022 at 3:55 AM AEST"
YORUUUUUU LESSGOP,General Discussion,3,13,"April 16, 2022 at 4:28 AM AEST"
Most overrated and underrated players in Iceland,General Discussion,0,32,"April 16, 2022 at 7:12 PM AEST"
Best player for each agent in Masters,General Discussion,3,17,"April 17, 2022 at 5:03 AM AEST"
Definition of ''Aim diff'',General Discussion,9,34,"April 17, 2022 at 8:19 AM AEST"
