Paper Rex x Spotlight Series vs. DRX Changers,VCT OFF//SEASON Spotlight Series 2024: Pacific,Main Event,win,Paper Rex x Spotlight Series,DRX Changers,2,0,Sunset,1.49,336,14,8,5,+6,67%,205,29%,20/12/2024,17:00
Paper Rex x Spotlight Series vs. DRX Changers,VCT OFF//SEASON Spotlight Series 2024: Pacific,Main Event,win,Paper Rex x Spotlight Series,DRX Changers,2,0,Ascent,1.27,332,25,11,10,+14,81%,209,27%,20/12/2024,17:00
Paper Rex x Spotlight Series vs. Xipto x Global Esports,VCT OFF//SEASON Spotlight Series 2024: Pacific,Main Event,loss,Paper Rex x Spotlight Series,Xipto x Global Esports,0,2,Split,0.84,199,8,10,6,-2,83%,131,18%,19/12/2024,17:00
Paper Rex x Spotlight Series vs. Xipto x Global Esports,VCT OFF//SEASON Spotlight Series 2024: Pacific,Main Event,loss,Paper Rex x Spotlight Series,Xipto x Global Esports,0,2,Ascent,0.95,159,8,13,6,-5,73%,105,18%,19/12/2024,17:00
Team f0rsakeN vs. Team xccurate,Champions Tour 2024 Pacific: Ascension,Showmatch,win,Team f0rsakeN,Team xccurate,1,0,Abyss,0.99,312,7,3,0,+4,100%,191,33%,29/09/2024,12:30
EDward Gaming vs. Paper Rex,Valorant Champions 2024,Group Stage,loss,Paper Rex,EDward Gaming,1,2,Icebox,1.90,284,15,7,3,+8,83%,240,38%,11/08/2024,17:15
EDward Gaming vs. Paper Rex,Valorant Champions 2024,Group Stage,loss,Paper Rex,EDward Gaming,1,2,Sunset,0.75,199,21,20,3,+1,58%,159,35%,11/08/2024,17:15
EDward Gaming vs. Paper Rex,Valorant Champions 2024,Group Stage,loss,Paper Rex,EDward Gaming,1,2,Lotus,0.02,41,1,9,0,-8,22%,28,0%,11/08/2024,17:15
FUT Esports vs. Paper Rex,Valorant Champions 2024,Group Stage,win,Paper Rex,FUT Esports,2,0,Sunset,0.48,138,5,9,5,-4,75%,95,40%,09/08/2024,17:25
FUT Esports vs. Paper Rex,Valorant Champions 2024,Group Stage,win,Paper Rex,FUT Esports,2,0,Bind,1.04,157,10,13,7,-3,84%,102,33%,09/08/2024,17:25
G2 Esports vs. Paper Rex,Valorant Champions 2024,Group Stage,loss,Paper Rex,G2 Esports,0,2,Icebox,1.24,253,9,7,3,+2,67%,157,31%,04/08/2024,15:00
G2 Esports vs. Paper Rex,Valorant Champions 2024,Group Stage,loss,Paper Rex,G2 Esports,0,2,Lotus,0.79,274,21,16,10,+5,67%,167,36%,04/08/2024,15:00
