f0rsaken,General Discussion,2,8,20/7/2024,19:36
f0rsakeN,General Discussion,0,8,20/1/2025,19:30
APAC Jetts,General Discussion,3,56,30/8/2021,12:14
best asian jett?,General Discussion,0,42,11/10/2021,17:29
Top 5 fraggers WORLD,General Discussion,0,39,12/5/2022,12:29
how to beat paper rex,General Discussion,0,92,18/7/2022,9:41
Guess the vlr user.,Off Topic,16,282,15/8/2022,16:03
Banger,General Discussion,2,21,5/9/2022,6:49
TL f0rsaken,General Discussion,0,8,7/9/2022,22:23
berserx surf f0rsaken,General Discussion,0,8,7/9/2022,22:26
f0rsaken,General Discussion,1,8,8/4/2023,18:49
PRX staff,General Discussion,0,21,15/4/2023,16:35
Patiphan vs F0RSAKEN,General Discussion,0,8,1/5/2023,17:19
For the love of god f0rsaken,General Discussion,0,8,27/8/2023,4:34
F0RSAKEN YORU,General Discussion,0,8,27/8/2023,4:41
Who is the best flex player right now?,General Discussion,0,37,27/8/2023,21:31
f0rsaken raze,General Discussion,0,8,1/3/2024,13:44
F0rsaken will be absent upcoming match,General Discussion,0,8,17/3/2024,15:58
Forsaken is mad on Monyet?,General Discussion,9,89,24/3/2024,1:33
Which is better: Valorant edition,General Discussion,0,19,24/4/2024,9:43
Who Wins [Aim Duel],General Discussion,6,71,9/7/2024,6:22
If I was HC of PRX...,General Discussion,2,62,18/10/2024,8:26
Best Regional Role Player 2025,General Discussion,2,28,11/12/2024,9:25
f0rsaken and friends,General Discussion,0,8,30/3/2025,15:52
f0rsakeN and PRX,General Discussion,2,7,9/8/2021,5:33
F0rsaken on jett,General Discussion,0,7,13/10/2021,9:34
f0rsaken is bad,General Discussion,0,7,4/2/2023,19:01
f0rsakeN,General Discussion,1,7,20/5/2023,18:59
F0rsaken,General Discussion,1,7,23/7/2023,19:59
f0rsaken,General Discussion,0,7,20/8/2023,2:20
"Jinggg, Something, f0rsaken",General Discussion,0,7,20/8/2023,4:31
Is f0rsaken the goat?,General Discussion,0,7,16/3/2024,3:44
F0rsaken,General Discussion,2,7,6/4/2025,15:17
"F0rsaken is good, but overpeeks",General Discussion,1,7,15/9/2021,23:07
KennyS,General Discussion,0,17,7/10/2021,20:23
Bazzi,General Discussion,1,17,11/3/2022,16:35
forsaken,General Discussion,0,42,19/3/2022,13:42
Best Valorant Pro atm,General Discussion,0,105,15/3/2022,23:17
OpTic anime arc,General Discussion,6,17,12/7/2022,22:21
TOP 10 players at CHAMPS,General Discussion,0,93,18/8/2022,11:40
champions MVP,General Discussion,0,81,18/8/2022,22:37
f0rsaken,General Discussion,0,7,7/9/2022,21:45
Make ur countries best five,General Discussion,0,152,31/10/2022,10:26
Valorant World Cup 2023,General Discussion,0,107,13/11/2022,15:07
"PEOPLE WHO MOCK ""INDO SUPERTEAM""",General Discussion,0,22,19/11/2022,14:02
f0rsaken,General Discussion,5,7,19/11/2022,22:33
Jinggg and F0rsaken,General Discussion,0,7,20/11/2022,18:32
PRX something,Off Topic,40,113,3/3/2023,20:00
f0rsaken KJ,General Discussion,0,7,8/4/2023,18:22
im sorry f0rsaken,General Discussion,4,7,8/4/2023,19:56
F0rsaken,General Discussion,0,7,15/4/2023,16:21
That f0rsakeN 2k with the Sheriff to save the roun,General Discussion,0,7,20/5/2023,20:43
f0rsaken... fr,General Discussion,3,7,11/8/2023,8:45
f0rsaken,General Discussion,0,7,18/8/2023,20:05
"s0m, f0rsaken, etc giga brain",General Discussion,1,7,22/8/2023,3:40
f0rsaken,General Discussion,1,7,27/8/2023,4:10
players better than leo rn,General Discussion,1,26,12/11/2023,5:59
f0rsakeN,General Discussion,9,7,9/12/2023,20:21
f0rsaken?,General Discussion,1,7,16/3/2024,1:03
f0rsaken raze last played 2 years ago,General Discussion,1,7,18/3/2024,2:47
Best player itw,General Discussion,1,52,21/3/2024,11:57
top 5 in each role(at their peak),General Discussion,0,130,23/4/2024,21:27
Top 5 Favorite Players,General Discussion,1,56,11/5/2024,7:11
valorant goat contenders,General Discussion,0,35,3/7/2024,4:40
f0rsaken come,General Discussion,1,7,11/8/2024,19:34
goat of every role,General Discussion,0,97,20/11/2024,9:08
new prx roles,General Discussion,1,12,19/2/2025,18:02
What i would change in prx as a fan,General Discussion,0,37,17/3/2025,18:22
f0rsaken vs SKRossi,General Discussion,1,6,12/10/2021,20:27
Why y'all on Tenz vs F0rsaken?,General Discussion,0,6,19/3/2022,14:16
f0rsaken vs xccurate,General Discussion,1,6,17/8/2022,15:45
Happy birthday f0rsakeN,General Discussion,5,6,24/3/2023,23:17
f0rsakeN aim and sens,Off Topic,0,6,22/6/2023,12:11
f0rsaken not checking corner,General Discussion,0,6,24/6/2023,11:35
f0rsaken masterclass game,General Discussion,3,6,11/8/2023,8:45
MiTH f0rsaken,General Discussion,0,6,6/4/2024,19:04
f0rsakeN,General Discussion,1,6,7/4/2024,18:44
PRX f0rsakeN,General Discussion,0,6,29/11/2024,18:41
PRX f0rsaken COME,General Discussion,2,6,18/12/2024,15:48
paper rex is actually good,General Discussion,27,27,11/9/2021,22:15
f0rsaken on top,General Discussion,1,6,11/9/2021,22:41
f0rsaken crosshair?,General Discussion,0,6,15/9/2021,22:30
SEA play style,General Discussion,25,61,10/11/2021,20:13
Top 5 Duelists (my opinion),General Discussion,0,52,9/5/2022,23:36
YORU,General Discussion,2,32,16/7/2022,23:20
Pick Your Valorant National Team,General Discussion,0,118,21/8/2022,4:14
Face of Each Region,General Discussion,4,50,22/8/2022,11:56
GOAT recognize the GOAT,General Discussion,0,36,26/8/2022,19:08
PRX f0rsaken,General Discussion,0,6,7/9/2022,21:40
APAC Come,General Discussion,1,86,23/10/2022,21:53
BEST PRO PLAYER FROM YOUR COUNTRY,General Discussion,0,142,30/10/2022,20:29
Prx Davai,General Discussion,8,18,20/11/2022,19:45
Most overrated players list,General Discussion,0,82,24/2/2023,18:53
Forsaken and d4v4i,General Discussion,0,24,2/4/2023,16:53
-mindfreak -forsaken,General Discussion,0,59,15/4/2023,18:47
Best Flex (Not Chronicle),General Discussion,0,34,8/5/2023,1:07
Rank the Jett Players in OP and Rifling,General Discussion,0,47,15/6/2023,8:10
lan f0rsaken,General Discussion,0,6,17/6/2023,13:05
if you could clone one player....,General Discussion,1,78,15/8/2023,4:54
Who's the best flex,General Discussion,1,35,18/8/2023,7:28
Your top 10 players,General Discussion,0,30,19/8/2023,23:59
OG forsaken > forsak3n > f0rsaken,General Discussion,0,6,7/12/2023,17:06
Interregional Superteam,General Discussion,0,25,27/2/2024,3:18
Who is the GOAT of Valorant?,General Discussion,0,63,7/3/2024,7:17
HOT TAKE,General Discussion,1,17,15/3/2024,21:45
nice try f0rsaken,General Discussion,0,6,16/3/2024,12:46
F0rsaken,General Discussion,3,6,18/3/2024,2:51
Top 5 Players all time,General Discussion,0,49,22/4/2024,1:22
dream team,General Discussion,0,43,26/3/2024,12:32
2 of the top 3 players at shanghai in 1 image,General Discussion,0,37,13/5/2024,7:46
Deeply disappointed in PRX,General Discussion,67,84,3/6/2024,22:45
GOAT debate,General Discussion,1,73,19/8/2024,12:27
